Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
725,2023-10-27,P03_T0_27-10-23,,CER,P03,TRA,2023,10,27,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T0,8:50:45,0,1.7325,138.606864,0.89676,15.8
726,2023-10-27,P03_T1_27-10-23,,CER,P03,TRA,2023,10,27,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T1,9:00:45,10,4.0575,138.0119847,0.87132,16
727,2023-10-27,P03_T2_27-10-23,,CER,P03,TRA,2023,10,27,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T2,9:10:45,20,4.5825,165.0789904,0.85224,16.2
728,2023-10-27,P03_T3_27-10-23,,CER,P03,TRA,2023,10,27,CON,,1,1,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:10_Y:2023,5,,0,16,17,T3,9:20:45,30,5.1825,127.0067187,0.83316,16.5
729,2023-10-27,P06_T0_27-10-23,,CER,P06,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,,T0,9:25:38,0,3.0075,145.8445615,0.81408,16.5
730,2023-10-27,P06_T1_27-10-23,,CER,P06,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,,T1,9:35:38,10,3.5325,144.9522426,0.85224,15.6
731,2023-10-27,P06_T2_27-10-23,,CER,P06,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,,T2,9:45:38,20,7.1325,142.3744325,0.83316,15.6
732,2023-10-27,P06_T3_27-10-23,,CER,P06,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,,T3,9:55:38,30,7.4325,175.3902306,0.78864,16
733,2023-10-27,P07_T0_27-10-23,,CER,P07,TRA,2023,10,27,MSD,,2,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,17,T0,9:58:20,0,3.3825,174.002179,0.75048,15.8
734,2023-10-27,P07_T1_27-10-23,,CER,P07,TRA,2023,10,27,MSD,,2,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,17,T1,10:08:20,10,12.8325,156.2549482,0.83952,16.7
735,2023-10-27,P07_T2_27-10-23,,CER,P07,TRA,2023,10,27,MSD,,2,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,17,T2,10:18:20,20,17.3325,150.901035,0.78228,16.9
736,2023-10-27,P07_T3_27-10-23,,CER,P07,TRA,2023,10,27,MSD,,2,,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_2_D:27_M:10_Y:2023,5,,0,17,17,T3,10:28:20,30,18.0825,160.5182495,0.76956,17
737,2023-10-27,P08_T0_27-10-23,,CER,P08,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T0,9:59:18,0,5.3325,127.0067187,0.75684,16.2
738,2023-10-27,P08_T1_27-10-23,,CER,P08,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T1,10:09:18,10,8.4075,138.4085709,0.795,16.9
739,2023-10-27,P08_T2_27-10-23,,CER,P08,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T2,10:19:18,20,9.2325,141.8786998,0.7632,17.1
740,2023-10-27,P08_T3_27-10-23,,CER,P08,TRA,2023,10,27,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T3,10:29:18,30,9.3075,154.8668967,0.81408,17.3
741,2023-10-27,P09_T0_27-10-23,,CER,P09,TRA,2023,10,27,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T0,10:00:25,0,3.4575,135.0375885,0.77592,16.1
742,2023-10-27,P09_T1_27-10-23,,CER,P09,TRA,2023,10,27,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T1,10:10:25,10,4.2825,141.0855275,0.72504,16.7
743,2023-10-27,P09_T2_27-10-23,,CER,P09,TRA,2023,10,27,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T2,10:20:25,20,5.4075,142.7710187,0.80772,16.9
744,2023-10-27,P09_T3_27-10-23,,CER,P09,TRA,2023,10,27,AWD,,3,,LLJ,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:27_M:10_Y:2023,5,,0,17,17,T3,10:30:25,30,5.7075,162.6994734,0.75684,17
